hour,open,high,low,close,impact_p90,tier,base_250,base_500,base_1500,quote_250,quote_500,quote_1500
2026-09-11 14:45:00,0.42434549116194553,0.43650509387178166,0.4166964890758773,0.42163885671448614,0.044377057087807904,Thin,-6983.662460108537,-15040.940345173018,-77051.42944534721,6231.620017321244,10726.927203704761,29909.63816212868
2026-09-11 15:00:00,0.42239777885620805,0.48048213841865556,0.42239777885620805,0.48048213841865556,0.05418466266446931,Thin,-4693.424989174116,-9436.627587641502,-57639.658038745976,4588.507511368515,9054.429389833627,34243.01520033016
2026-09-11 15:15:00,0.481107725642569,0.5034465012525229,0.4429808679644681,0.45546110605102125,0.07416049824825799,Thin,-5391.349890411031,-15489.771479520996,-80590.58022809165,5394.761711503831,10861.434766618002,31475.35550042879
2026-09-11 15:30:00,0.45807138210057474,0.4816536741115125,0.4254251196510711,0.4254251196510711,0.06155908763291773,Thin,-6565.609329365456,-12112.194492805884,-68884.3266358326,7493.515563633138,12961.124686260797,32666.872335596316
2026-09-11 15:45:00,0.4254008645877824,0.4254008645877824,0.40215942633609153,0.4047935087282398,0.05849246694288581,Thin,-7837.043291064075,-14915.682381782528,-69972.73002053954,5447.535208022787,9621.55077673191,28164.908277703595
2026-09-11 16:00:00,0.40455567253094676,0.4386884475407118,0.40410458392012105,0.4365645608892245,0.043221147318417016,Thin,-6677.948467770346,-12638.262734914208,-72951.4316779988,9358.295405079942,17027.627733056303,36331.389645398114
2026-09-11 16:15:00,0.43644484055754634,0.43644484055754634,0.40226011695603653,0.41901253797019977,0.03963122957692915,Thin,-7982.605668421037,-14988.691648235032,-75253.41487558423,9933.72796204922,15558.233067682633,33470.48709609475
2026-09-11 16:30:00,0.4190991485811052,0.41966180298751404,0.37278650400694774,0.37278650400694774,0.07743123023028395,Thin,-2554.5257409127425,-5722.854267418134,-26908.30513797922,2021.0921618913596,3649.0750687537834,9039.362083692284
2026-09-11 16:45:00,0.3727391521172574,0.39484178687746274,0.3727391521172574,0.39254365222708576,0.06406848062953965,Thin,-6852.642064476121,-15949.051288205084,-87144.11695927253,6280.725344126612,11088.665557498718,27503.04495155606
2026-09-11 17:00:00,0.3923369374744844,0.41482999946443677,0.3895672818142458,0.3911913779898471,0.05063574280129315,Thin,-6454.86154282278,-13899.48123156215,-85302.05688579833,5428.538088741133,10252.521708371374,27194.57263561515
2026-09-11 17:15:00,0.39124464410588466,0.4076986101228723,0.38656444144090757,0.38656444144090757,0.05071613525504395,Thin,-6122.225806066766,-12761.910152371278,-79999.03679883102,4752.573126444939,9187.356547018248,23861.547834342735
2026-09-11 17:30:00,0.38658811495386514,0.393814109858363,0.38378427834217915,0.393814109858363,0.0525251711939521,Thin,-6631.334485700227,-14381.614786060265,-78435.3645238196,6005.124131367195,11032.804359128328,27073.766384256436
2026-09-11 17:45:00,0.39396192805023356,0.4028914669868136,0.39197256735475167,0.39421244774969944,0.03855636005899976,Thin,-8082.356835201291,-16821.704452537244,-82719.81136307919,8156.2360052015965,13530.476887678898,34446.47273861094
2026-09-11 18:00:00,0.3942228747164129,0.3942228747164129,0.39009843257497046,0.39029125678217047,0.03350046379478862,Thin,-8237.85157816252,-16837.143280033535,-79611.28532803884,6652.559684247236,12049.13984364664,34662.1003302431
2026-09-11 18:15:00,0.39033066084993745,0.3981872271448618,0.38698686689409095,0.38754894368141035,0.03179186004406853,Thin,-8909.562645965323,-21783.728971178603,-95314.86834382315,5984.081722124038,11134.355840670427,30905.987051766635
2026-09-11 18:30:00,0.38756145883302945,0.4002735519132292,0.3825684629816964,0.38322495246147964,0.03698326485826675,Thin,-7532.003280912723,-15601.80848939331,-90584.44916032469,5986.397699178475,10831.073947688888,28034.24202201916
2026-09-11 18:45:00,0.38179903453963476,0.3861088251469075,0.3627097834088582,0.3627097834088582,0.07310504456627151,Thin,-5185.333574873515,-11029.741655779384,-70864.14675982064,5294.473570465866,9303.792845082879,25356.582914411247
